,SessionKey,timestamp,DriverNo,GapToLeader,IntervalToPositionAhead_Value,IntervalToPositionAhead_Catching,Line,Position,ShowPosition,RacingNumber,Retired,InPit,PitOut,Stopped,Status,BestLapTime_Value,LastLapTime_Value,LastLapTime_Status,LastLapTime_OverallFastest,LastLapTime_PersonalFastest,NumberOfLaps,BestLapTime_Lap,NumberOfPitStops
6143,9574,01:02:09.524,11,,,,,,,,,,,,,,,,,,,,
6191,9574,01:02:14.392,11,+1.992,+1.028,,,,,,,,,,,,,,,,,,
6192,9574,01:02:14.410,11,,,,,,,,,,,,,,,,,,,,
6213,9574,01:02:16.847,11,+1.965,+1.032,,,,,,,,,,,,,,,,,,
6247,9574,01:02:19.875,11,,,,,,,,,,,,,,,,,,,,
6248,9574,01:02:19.940,11,+1.931,+1.035,,,,,,,,,,,,,,,,,,
6290,9574,01:02:23.780,11,+1.872,+1.038,,,,,,,,,,,,,,,,,,
6327,9574,01:02:27.717,11,+1.798,+1.007,,,,,,,,,,,,,,,,,,
6328,9574,01:02:27.766,11,,,,,,,,,,,,,,,,,,,,
6381,9574,01:02:33.580,11,,,,,,,,,,,,,,,,,,,,
6382,9574,01:02:33.609,11,+1.884,+1.067,,,,,,,,,,,,,,,,,,
6420,9574,01:02:38.463,11,+1.986,+0.985,,,,,,,,,,,,,,,,,,
6421,9574,01:02:38.540,11,,,,,,,,,,,,,,,,,,,,
6423,9574,01:02:38.701,11,,,,,,,,,,,,,1:49.790,1:49.790,,,,4.0,4.0,
6431,9574,01:02:39.432,11,,,,,,,,,,,,,,,,,,,,
6458,9574,01:02:42.790,11,,,,,,,,,,,,,,,,,,,,
6459,9574,01:02:42.822,11,+1.892,+0.955,,,,,,,,,,,,,,,,,,
6517,9574,01:02:48.975,11,,,,,,,,,,,,,,,,,,,,
6518,9574,01:02:49.022,11,+2.075,+1.006,,,,,,,,,,,,,,,,,,
6562,9574,01:02:53.386,11,,,,,,,,,,,,,,,,,,,,
6587,9574,01:02:56.716,11,+2.048,+1.022,,,,,,,,,,,,,,,,,,
6588,9574,01:02:56.744,11,,,,,,,,,,,,,,,,,,,,
6609,9574,01:02:58.976,11,+2.019,+1.025,,,,,,,,,,,,,,,,,,
6610,9574,01:02:59.009,11,,,,,,,,,,,,,,,,,,,,
6615,9574,01:02:59.400,11,,,,,,,,,,,,,,,,,,,,
6646,9574,01:03:02.367,11,,,,,,,,,,,,,,,,,,,,
6647,9574,01:03:02.373,11,+1.972,+1.027,,,,,,,,,,,,,,,,,,
6681,9574,01:03:05.425,11,+1.933,+1.044,,,,,,,,,,,,,,,,,,
6722,9574,01:03:09.669,11,+1.854,,,,,,,,,,,,,,,,,,,
6730,9574,01:03:09.966,11,,,,,,,,,,,,,,,,,,,,
6768,9574,01:03:13.122,11,,,,,,,,,,,,,,,,,,,,
6774,9574,01:03:13.203,11,,,,,,,,,,,,,,,,,,,,
6775,9574,01:03:13.219,11,+1.945,+1.181,,,,,,,,,,,,,,,,,,
6820,9574,01:03:17.696,11,,,,,,,,,,,,,,,,,,,,
6821,9574,01:03:17.712,11,+1.990,+1.227,,,,,,,,,,,,,,,,,,
6864,9574,01:03:21.121,11,,,,,,,,,,,,,,,,,,,,
6906,9574,01:03:25.019,11,+2.022,+1.292,,,,,,,,,,,,,,,,,,
6907,9574,01:03:25.139,11,,,,,,,,,,,,,,,,,,,,
6943,9574,01:03:29.373,11,+2.116,+1.278,,,,,,,,,,,,,,,,,,
6944,9574,01:03:29.392,11,,,,,,,,,,,,,,,,,,,,
6978,9574,01:03:33.326,11,+2.194,+1.315,,,,,,,,,,,,,,,,,,
7012,9574,01:03:37.594,11,,,,,,,,,,,,,,,,,,,,
7013,9574,01:03:37.632,11,+2.195,+1.326,,,,,,,,,,,,,,,,,,
7044,9574,01:03:41.369,11,,,,,,,,,,,,,,,,,,,,
7045,9574,01:03:41.426,11,+2.242,+1.366,,,,,,,,,,,,,,,,,,
7073,9574,01:03:45.126,11,+2.228,+1.348,,,,,,,,,,,,,,,,,,
7074,9574,01:03:45.200,11,,,,,,,,,,,,,,,,,,,,
7108,9574,01:03:49.642,11,,,,,,,,,,,,,,,,,,,,
7109,9574,01:03:49.690,11,+2.282,+1.346,,,,,,,,,,,,,,,,,,
7147,9574,01:03:54.189,11,,,,,,,,,,,,,,,,,,,,
7148,9574,01:03:54.269,11,+2.406,+1.338,,,,,,,,,,,,,,,,,,
7181,9574,01:03:58.391,11,+2.467,+1.267,,,,,,,,,,,,,,,,,,
7184,9574,01:03:58.956,11,,,,,,,,,,,,,,,,,,,,
7187,9574,01:03:59.032,11,,,,,,,,,,,,,,,,,,,,
7212,9574,01:04:01.960,11,,,,,,,,,,,,,,,,,,,,
7238,9574,01:04:04.247,11,+2.483,+1.279,,,,,,,,,,,,,,,,,,
7240,9574,01:04:04.299,11,,,,,,,,,,,,,,,,,,,,
7262,9574,01:04:06.627,11,,,,,,,,,,,,,,,,,,,,
7263,9574,01:04:06.660,11,+2.465,+1.286,,,,,,,,,,,,,,,,,,
7298,9574,01:04:09.755,11,+2.432,+1.290,,,,,,,,,,,,,,,,,,
7299,9574,01:04:09.789,11,,,,,,,,,,,,,,,,,,,,
7344,9574,01:04:13.614,11,+2.378,+1.297,,,,,,,,,,,,,,,,,,
7345,9574,01:04:13.624,11,,,,,,,,,,,,,,,,,,,,
7380,9574,01:04:17.553,11,+2.318,+1.376,,,,,,,,,,,,,,,,,,
7381,9574,01:04:17.610,11,,,,,,,,,,,,,,,,,,,,
7435,9574,01:04:23.371,11,,,,,,,,,,,,,,,,,,,,
7436,9574,01:04:23.434,11,+2.370,+1.535,,,,,,,,,,,,,,,,,,
7477,9574,01:04:28.356,11,+2.506,+1.387,,,,,,,,,,,,,,,,,,
7478,9574,01:04:28.427,11,,,,,,,,,,,,,,,,,,,,
7479,9574,01:04:28.501,11,,,,,,,,,,,,,,1:49.896,,,False,5.0,,
7518,9574,01:04:32.872,11,+2.559,+1.481,,,,,,,,,,,,,,,,,,
7519,9574,01:04:32.928,11,,,,,,,,,,,,,,,,,,,,
7522,9574,01:04:33.270,11,,,,,,,,,,,,,,,,,,,,
7582,9574,01:04:39.042,11,,,,,,,,,,,,,,,,,,,,
7583,9574,01:04:39.060,11,+2.649,+1.367,,,,,,,,,,,,,,,,,,
7625,9574,01:04:43.417,11,,,,,,,,,,,,,,,,,,,,
7650,9574,01:04:46.698,11,+2.633,+1.376,,,,,,,,,,,,,,,,,,
7651,9574,01:04:46.709,11,,,,,,,,,,,,,,,,,,,,
7668,9574,01:04:49.019,11,+2.604,+1.380,,,,,,,,,,,,,,,,,,
7669,9574,01:04:49.037,11,,,,,,,,,,,,,,,,,,,,
7704,9574,01:04:52.398,11,,,,,,,,,,,,,,,,,,,,
7705,9574,01:04:52.443,11,+2.561,+1.378,,,,,,,,,,,,,,,,,,
7788,9574,01:04:59.654,11,+2.476,+1.368,,,,,,,,,,,,,,,,,,
7789,9574,01:04:59.979,11,,,,,,,,,,,,,,,,,,,,
7791,9574,01:05:00.224,11,,,,,,,,,,,,,,,,,,,,
7827,9574,01:05:03.174,11,,,,,,,,,,,,,,,,,,,,
7828,9574,01:05:03.205,11,+2.452,+1.546,,,,,,,,,,,,,,,,,,
7833,9574,01:05:03.307,11,,,,,,,,,,,,,,,,,,,,
7882,9574,01:05:07.615,11,+2.516,+1.488,,,,,,,,,,,,,,,,,,
7883,9574,01:05:07.662,11,,,,,,,,,,,,,,,,,,,,
7921,9574,01:05:11.059,11,+2.657,+1.583,,,,,,,,,,,,,,,,,,
7965,9574,01:05:14.861,11,,,,,,,,,,,,,,,,,,,,
7966,9574,01:05:14.864,11,+2.521,+1.503,,,,,,,,,,,,,,,,,,
8007,9574,01:05:19.249,11,,,,,,,,,,,,,,,,,,,,
8008,9574,01:05:19.327,11,+2.722,+1.554,,,,,,,,,,,,,,,,,,
8043,9574,01:05:23.291,11,,,,,,,,,,,,,,,,,,,,
8076,9574,01:05:27.543,11,,,,,,,,,,,,,,,,,,,,
8077,9574,01:05:27.613,11,+2.913,+1.638,,,,,,,,,,,,,,,,,,
8112,9574,01:05:31.374,11,,,,,,,,,,,,,,,,,,,,
8113,9574,01:05:31.401,11,+2.954,+1.723,,,,,,,,,,,,,,,,,,
8142,9574,01:05:35.181,11,,,,,,,,,,,,,,,,,,,,
8143,9574,01:05:35.213,11,+3.018,+1.816,,,,,,,,,,,,,,,,,,
8178,9574,01:05:39.789,11,+3.055,+1.827,,,,,,,,,,,,,,,,,,
8179,9574,01:05:39.813,11,,,,,,,,,,,,,,,,,,,,
8219,9574,01:05:44.395,11,+3.120,+1.752,,,,,,,,,,,,,,,,,,
8255,9574,01:05:48.567,11,+3.216,+1.797,,,,,,,,,,,,,,,,,,
8256,9574,01:05:49.031,11,,,,,,,,,,,,,,,,,,,,
8259,9574,01:05:49.235,11,,,,,,,,,,,,,,,,,,,,
8295,9574,01:05:53.286,11,,,,,,,,,,,,,,,,,,,,
8307,9574,01:05:54.420,11,,,,,,,,,,,,,,,,,,,,
8327,9574,01:05:56.855,11,+3.233,+1.826,,,,,,,,,,,,,,,,,,
8328,9574,01:05:56.864,11,,,,,,,,,,,,,,,,,,,,
8362,9574,01:05:59.939,11,+3.208,+1.832,,,,,,,,,,,,,,,,,,
8364,9574,01:06:00.008,11,,,,,,,,,,,,,,,,,,,,
8402,9574,01:06:03.734,11,,,,,,,,,,,,,,,,,,,,
8403,9574,01:06:03.783,11,+3.163,+1.839,,,,,,,,,,,,,,,,,,
8439,9574,01:06:07.710,11,+3.115,+1.912,,,,,,,,,,,,,,,,,,
8494,9574,01:06:13.564,11,,,,,,,,,,,,,,,,,,,,
8495,9574,01:06:13.595,11,+3.187,+2.088,,,,,,,,,,,,,,,,,,
8537,9574,01:06:18.462,11,+3.235,+1.858,,,,,,,,,,,,,,,,,,
8538,9574,01:06:18.522,11,,,,,,,,,,,,,,,,,,,,
8539,9574,01:06:18.667,11,,,,,,,,,,,,,,1:50.129,,,,6.0,,
8575,9574,01:06:22.988,11,+3.289,+1.836,,,,,,,,,,,,,,,,,,
8577,9574,01:06:23.050,11,,,,,,,,,,,,,,,,,,,,
8579,9574,01:06:23.417,11,,,,,,,,,,,,,,,,,,,,
8629,9574,01:06:29.169,11,+3.324,+1.711,,,,,,,,,,,,,,,,,,
8630,9574,01:06:29.221,11,,,,,,,,,,,,,,,,,,,,
8669,9574,01:06:33.501,11,+3.302,+1.705,,,,,,,,,,,,,,,,,,
8696,9574,01:06:36.779,11,,,,,,,,,,,,,,,,,,,,
8697,9574,01:06:36.816,11,+3.286,+1.712,,,,,,,,,,,,,,,,,,
8713,9574,01:06:39.150,11,+3.263,,,,,,,,,,,,,,,,,,,
8718,9574,01:06:39.587,11,,,,,,,,,,,,,,,,,,,,
8748,9574,01:06:42.473,11,,,,,,,,,,,,,,,,,,,,
8749,9574,01:06:42.517,11,+3.220,+1.711,,,,,,,,,,,,,,,,,,
8776,9574,01:06:45.578,11,+3.182,+1.710,,,,,,,,,,,,,,,,,,
8824,9574,01:06:49.754,11,+3.110,+1.653,,,,,,,,,,,,,,,,,,
8830,9574,01:06:50.089,11,,,,,,,,,,,,,,,,,,,,
8831,9574,01:06:50.147,11,,,,,,,,,,,,,,,,,,,,
8864,9574,01:06:53.098,11,+3.043,+1.602,,,,,,,,,,,,,,,,,,
8865,9574,01:06:53.154,11,,,,,,,,,,,,,,,,,,,,
8868,9574,01:06:53.442,11,,,,,,,,,,,,,,,,,,,,
8912,9574,01:06:57.480,11,+3.144,+1.636,,,,,,,,,,,,,,,,,,
8913,9574,01:06:57.538,11,,,,,,,,,,,,,,,,,,,,
8948,9574,01:07:00.900,11,+3.172,+1.669,,,,,,,,,,,,,,,,,,
8987,9574,01:07:04.550,11,+3.017,+1.523,,,,,,,,,,,,,,,,,,
9030,9574,01:07:09.068,11,+3.223,+1.587,,,,,,,,,,,,,,,,,,
9031,9574,01:07:09.100,11,,,,,,,,,,,,,,,,,,,,
9060,9574,01:07:12.969,11,+3.292,+1.598,,,,,,,,,,,,,,,,,,
9061,9574,01:07:12.984,11,,,,,,,,,,,,,,,,,,,,
9098,9574,01:07:17.300,11,+3.331,+1.604,,,,,,,,,,,,,,,,,,
9099,9574,01:07:17.323,11,,,,,,,,,,,,,,,,,,,,
9129,9574,01:07:21.006,11,+3.319,+1.581,,,,,,,,,,,,,,,,,,
9160,9574,01:07:24.719,11,+3.360,+1.621,,,,,,,,,,,,,,,,,,
9161,9574,01:07:24.734,11,,,,,,,,,,,,,,,,,,,,
9200,9574,01:07:29.407,11,+3.446,+1.647,,,,,,,,,,,,,,,,,,
9201,9574,01:07:29.425,11,,,,,,,,,,,,,,,,,,,,
9236,9574,01:07:34.015,11,+3.510,+1.673,,,,,,,,,,,,,,,,,,
9237,9574,01:07:34.050,11,,,,,,,,,,,,,,,,,,,,
9268,9574,01:07:38.119,11,+3.568,+1.716,,,,,,,,,,,,,,,,,,
9277,9574,01:07:38.649,11,,,,,,,,,,,,,,,,,,,,
9278,9574,01:07:38.791,11,,,,,,,,,,,,,,,,,,,,
9313,9574,01:07:43.509,11,,,,,,,,,,,,,,,,,,,,
9319,9574,01:07:43.875,11,,,,,,,,,,,,,,,,,,,,
9320,9574,01:07:43.924,11,+3.550,+1.713,,,,,,,,,,,,,,,,,,
9340,9574,01:07:46.371,11,,,,,,,,,,,,,,,,,,,,
9341,9574,01:07:46.391,11,+3.531,+1.711,,,,,,,,,,,,,,,,,,
9372,9574,01:07:49.516,11,+3.500,+1.709,,,,,,,,,,,,,,,,,,
9374,9574,01:07:49.551,11,,,,,,,,,,,,,,,,,,,,
9406,9574,01:07:53.299,11,,,,,,,,,,,,,,,,,,,,
9407,9574,01:07:53.352,11,+3.445,,,,,,,,,,,,,,,,,,,
9451,9574,01:07:57.261,11,+3.389,+1.684,,,,,,,,,,,,,,,,,,
9452,9574,01:07:57.358,11,,,,,,,,,,,,,,,,,,,,
9500,9574,01:08:03.073,11,+3.478,+1.811,,,,,,,,,,,,,,,,,,
9501,9574,01:08:03.125,11,,,,,,,,,,,,,,,,,,,,
9543,9574,01:08:08.119,11,+3.515,+1.697,,,,,,,,,,,,,,,,,,
9544,9574,01:08:08.188,11,,,,,,,,,,,,,,,,,,,,
9546,9574,01:08:08.301,11,,,,,,,,,,,,,1:49.637,1:49.637,,,True,7.0,7.0,
9550,9574,01:08:08.600,11,,,,,,,,,,,,,,,,,,,,
9584,9574,01:08:12.624,11,+3.540,+1.699,,,,,,,,,,,,,,,,,,
9585,9574,01:08:12.634,11,,,,,,,,,,,,,,,,,,,,
9636,9574,01:08:18.820,11,+3.597,+1.685,,,,,,,,,,,,,,,,,,
9638,9574,01:08:18.885,11,,,,,,,,,,,,,,,,,,,,
9672,9574,01:08:23.041,11,,,,,,,,,,,,,,,,,,,,
9673,9574,01:08:23.078,11,+3.582,,,,,,,,,,,,,,,,,,,
9708,9574,01:08:26.366,11,,,,,,,,,,,,,,,,,,,,
9730,9574,01:08:28.736,11,+3.545,+1.692,,,,,,,,,,,,,,,,,,
9731,9574,01:08:28.740,11,,,,,,,,,,,,,,,,,,,,
9734,9574,01:08:29.216,11,,,,,,,,,,,,,,,,,,,,
9765,9574,01:08:32.156,11,+3.503,+1.684,,,,,,,,,,,,,,,,,,
9766,9574,01:08:32.207,11,,,,,,,,,,,,,,,,,,,,
9791,9574,01:08:35.199,11,,,,,,,,,,,,,,,,,,,,
9792,9574,01:08:35.202,11,+3.470,+1.689,,,,,,,,,,,,,,,,,,
9829,9574,01:08:39.369,11,+3.405,+1.691,,,,,,,,,,,,,,,,,,
9836,9574,01:08:39.721,11,,,,,,,,,,,,,,,,,,,,
9838,9574,01:08:39.889,11,,,,,,,,,,,,,,,,,,,,
9867,9574,01:08:42.864,11,+3.373,+1.769,,,,,,,,,,,,,,,,,,
9875,9574,01:08:43.566,11,,,,,,,,,,,,,,,,,,,,
9919,9574,01:08:47.207,11,+3.421,+1.817,,,,,,,,,,,,,,,,,,
9920,9574,01:08:47.233,11,,,,,,,,,,,,,,,,,,,,
9948,9574,01:08:50.645,11,,,,,,,,,,,,,,,,,,,,
9989,9574,01:08:54.336,11,,,,,,,,,,,,,,,,,,,,
9991,9574,01:08:54.410,11,+3.337,+1.839,,,,,,,,,,,,,,,,,,
10034,9574,01:08:58.959,11,+3.489,+1.893,,,,,,,,,,,,,,,,,,
10035,9574,01:08:59.002,11,,,,,,,,,,,,,,,,,,,,
10065,9574,01:09:02.800,11,,,,,,,,,,,,,,,,,,,,
10066,9574,01:09:02.839,11,+3.525,+1.888,,,,,,,,,,,,,,,,,,
10103,9574,01:09:07.068,11,,,,,,,,,,,,,,,,,,,,
10104,9574,01:09:07.146,11,+3.545,+1.928,,,,,,,,,,,,,,,,,,
10136,9574,01:09:10.882,11,,,,,,,,,,,,,,,,,,,,
10137,9574,01:09:10.920,11,+3.594,+1.934,,,,,,,,,,,,,,,,,,
10171,9574,01:09:14.668,11,,,,,,,,,,,,,,,,,,,,
10172,9574,01:09:14.734,11,+3.663,+1.997,,,,,,,,,,,,,,,,,,
10211,9574,01:09:19.264,11,,,,,,,,,,,,,,,,,,,,
10212,9574,01:09:19.281,11,+3.673,+2.004,,,,,,,,,,,,,,,,,,
10245,9574,01:09:23.906,11,+3.717,+1.965,,,,,,,,,,,,,,,,,,
10248,9574,01:09:23.965,11,,,,,,,,,,,,,,,,,,,,
10282,9574,01:09:28.044,11,+3.711,+1.956,,,,,,,,,,,,,,,,,,
10292,9574,01:09:28.628,11,,,,,,,,,,,,,,,,,,,,
10332,9574,01:09:33.656,11,,,,,,,,,,,,,,,,,,,,
10340,9574,01:09:33.804,11,+3.694,+1.948,,,,,,,,,,,,,,,,,,
10352,9574,01:09:36.198,11,,,,,,,,,,,,,,,,,,,,
10353,9574,01:09:36.275,11,+3.684,+1.957,,,,,,,,,,,,,,,,,,
10389,9574,01:09:39.272,11,,,,,,,,,,,,,,,,,,,,
10424,9574,01:09:43.219,11,,,,,,,,,,,,,,,,,,,,
10425,9574,01:09:43.222,11,+3.608,+1.970,,,,,,,,,,,,,,,,,,
10463,9574,01:09:47.121,11,,,,,,,,,,,,,,,,,,,,
10464,9574,01:09:47.159,11,+3.567,+2.010,,,,,,,,,,,,,,,,,,
10525,9574,01:09:53.109,11,,,,,,,,,,,,,,,,,,,,
10526,9574,01:09:53.146,11,+3.739,+2.139,,,,,,,,,,,,,,,,,,
10563,9574,01:09:58.006,11,+3.761,+2.060,,,,,,,,,,,,,,,,,,
10564,9574,01:09:58.100,11,,,,,,,,,,,,,,,,,,,,
10566,9574,01:09:58.145,11,,,,,,,,,,,,,,1:49.912,,,False,8.0,,
10569,9574,01:09:58.719,11,,,,,,,,,,,,,,,,,,,,
10604,9574,01:10:02.548,11,+3.797,+2.077,,,,,,,,,,,,,,,,,,
10605,9574,01:10:02.608,11,,,,,,,,,,,,,,,,,,,,
10648,9574,01:10:08.721,11,+3.848,+2.069,,,,,,,,,,,,,,,,,,
10650,9574,01:10:08.735,11,,,,,,,,,,,,,,,,,,,,
10697,9574,01:10:12.999,11,+3.825,+2.063,,,,,,,,,,,,,,,,,,
10725,9574,01:10:16.278,11,,,,,,,,,,,,,,,,,,,,
10726,9574,01:10:16.315,11,+3.808,+2.066,,,,,,,,,,,,,,,,,,
10745,9574,01:10:18.649,11,,,,,,,,,,,,,,,,,,,,
10746,9574,01:10:18.661,11,+3.784,+2.071,,,,,,,,,,,,,,,,,,
10782,9574,01:10:22.009,11,+3.745,+2.077,,,,,,,,,,,,,,,,,,
10783,9574,01:10:22.072,11,,,,,,,,,,,,,,,,,,,,
10801,9574,01:10:25.063,11,,,,,,,,,,,,,,,,,,,,
10802,9574,01:10:25.111,11,+3.719,+2.095,,,,,,,,,,,,,,,,,,
10838,9574,01:10:29.258,11,+3.658,+2.077,,,,,,,,,,,,,,,,,,
10845,9574,01:10:29.635,11,,,,,,,,,,,,,,,,,,,,
10846,9574,01:10:29.742,11,,,,,,,,,,,,,,,,,,,,
10875,9574,01:10:32.651,11,,,,,,,,,,,,,,,,,,,,
10876,9574,01:10:32.714,11,+3.591,+2.123,,,,,,,,,,,,,,,,,,
10889,9574,01:10:33.716,11,,,,,,,,,,,,,,,,,,,,
10930,9574,01:10:37.100,11,+3.723,+2.142,,,,,,,,,,,,,,,,,,
10931,9574,01:10:37.124,11,,,,,,,,,,,,,,,,,,,,
10957,9574,01:10:40.476,11,+3.756,+2.178,,,,,,,,,,,,,,,,,,
10994,9574,01:10:44.332,11,+3.662,+2.185,,,,,,,,,,,,,,,,,,
11039,9574,01:10:48.959,11,+3.883,+2.192,,,,,,,,,,,,,,,,,,
11040,9574,01:10:48.975,11,,,,,,,,,,,,,,,,,,,,
11072,9574,01:10:52.977,11,+4.003,+2.189,,,,,,,,,,,,,,,,,,
11114,9574,01:10:57.364,11,,,,,,,,,,,,,,,,,,,,
11142,9574,01:11:01.104,11,,,,,,,,,,,,,,,,,,,,
11143,9574,01:11:01.157,11,+4.075,+2.186,,,,,,,,,,,,,,,,,,
11180,9574,01:11:04.830,11,+4.082,+2.218,,,,,,,,,,,,,,,,,,
11181,9574,01:11:04.874,11,,,,,,,,,,,,,,,,,,,,
11218,9574,01:11:09.451,11,,,,,,,,,,,,,,,,,,,,
11219,9574,01:11:09.499,11,+4.122,+2.231,,,,,,,,,,,,,,,,,,
11256,9574,01:11:14.104,11,+4.199,+2.157,,,,,,,,,,,,,,,,,,
11257,9574,01:11:14.128,11,,,,,,,,,,,,,,,,,,,,
11290,9574,01:11:18.286,11,+4.248,+2.151,,,,,,,,,,,,,,,,,,
11295,9574,01:11:18.676,11,,,,,,,,,,,,,,,,,,,,
11298,9574,01:11:18.873,11,,,,,,,,,,,,,,,,,,,,
11341,9574,01:11:23.761,11,,,,,,,,,,,,,,,,,,,,
11347,9574,01:11:24.003,11,,,,,,,,,,,,,,,,,,,,
11348,9574,01:11:24.075,11,+4.258,+2.163,,,,,,,,,,,,,,,,,,
11366,9574,01:11:26.545,11,+4.254,+2.177,,,,,,,,,,,,,,,,,,
11367,9574,01:11:26.590,11,,,,,,,,,,,,,,,,,,,,
11394,9574,01:11:29.654,11,+4.229,+2.178,,,,,,,,,,,,,,,,,,
11395,9574,01:11:29.680,11,,,,,,,,,,,,,,,,,,,,
11432,9574,01:11:33.539,11,+4.174,+2.179,,,,,,,,,,,,,,,,,,
11434,9574,01:11:33.589,11,,,,,,,,,,,,,,,,,,,,
11463,9574,01:11:37.383,11,,,,,,,,,,,,,,,,,,,,
11464,9574,01:11:37.432,11,+4.129,+2.171,,,,,,,,,,,,,,,,,,
11520,9574,01:11:43.381,11,,,,,,,,,,,,,,,,,,,,
11521,9574,01:11:43.418,11,+4.275,+2.329,,,,,,,,,,,,,,,,,,
11561,9574,01:11:48.294,11,+4.343,+2.250,,,,,,,,,,,,,,,,,,
11564,9574,01:11:48.464,11,,,,,,,,,,,,,,,,,,,,
11566,9574,01:11:48.541,11,,,,,,,,,,,,,,1:50.286,,,,9.0,,
11569,9574,01:11:48.766,11,,,,,,,,,,,,,,,,,,,,
11605,9574,01:11:52.863,11,,,,,,,,,,,,,,,,,,,,
11660,9574,01:11:59.041,11,+4.491,+2.323,,,,,,,,,,,,,,,,,,
11661,9574,01:11:59.087,11,,,,,,,,,,,,,,,,,,,,
11700,9574,01:12:03.366,11,+4.463,+2.324,,,,,,,,,,,,,,,,,,
11701,9574,01:12:03.399,11,,,,,,,,,,,,,,,,,,,,
11731,9574,01:12:06.669,11,,,,,,,,,,,,,,,,,,,,
11732,9574,01:12:06.702,11,+4.447,+2.329,,,,,,,,,,,,,,,,,,
11750,9574,01:12:08.997,11,+4.430,+2.330,,,,,,,,,,,,,,,,,,
11751,9574,01:12:09.012,11,,,,,,,,,,,,,,,,,,,,
11754,9574,01:12:09.388,11,,,,,,,,,,,,,,,,,,,,
11785,9574,01:12:12.301,11,,,,,,,,,,,,,,,,,,,,
11786,9574,01:12:12.383,11,+4.397,+2.325,,,,,,,,,,,,,,,,,,
11812,9574,01:12:15.436,11,+4.374,+2.336,,,,,,,,,,,,,,,,,,
11855,9574,01:12:19.629,11,+4.321,+2.347,,,,,,,,,,,,,,,,,,
11860,9574,01:12:19.956,11,,,,,,,,,,,,,,,,,,,,
11863,9574,01:12:20.189,11,,,,,,,,,,,,,,,,,,,,
11893,9574,01:12:23.128,11,+4.257,+2.468,,,,,,,,,,,,,,,,,,
11895,9574,01:12:23.175,11,,,,,,,,,,,,,,,,,,,,
11941,9574,01:12:27.483,11,,,,,,,,,,,,,,,,,,,,
11942,9574,01:12:27.501,11,+4.272,+2.273,,,,,,,,,,,,,,,,,,
11968,9574,01:12:30.854,11,,,,,,,,,,,,,,,,,,,,
12004,9574,01:12:34.717,11,,,,,,,,,,,,,,,,,,,,
12005,9574,01:12:34.741,11,+4.275,+2.261,,,,,,,,,,,,,,,,,,
12048,9574,01:12:39.223,11,+4.400,+2.276,,,,,,,,,,,,,,,,,,
12082,9574,01:12:43.140,11,,,,,,,,,,,,,,,,,,,,
12083,9574,01:12:43.173,11,+4.415,+2.223,,,,,,,,,,,,,,,,,,
12120,9574,01:12:47.499,11,,,,,,,,,,,,,,,,,,,,
12122,9574,01:12:47.526,11,+4.448,+2.260,,,,,,,,,,,,,,,,,,
12152,9574,01:12:51.327,11,+4.459,+2.281,,,,,,,,,,,,,,,,,,
12154,9574,01:12:51.378,11,,,,,,,,,,,,,,,,,,,,
12190,9574,01:12:55.033,11,+4.487,+2.338,,,,,,,,,,,,,,,,,,
12191,9574,01:12:55.054,11,,,,,,,,,,,,,,,,,,,,
12233,9574,01:12:59.683,11,,,,,,,,,,,,,,,,,,,,
12269,9574,01:13:04.235,11,,,,,,,,,,,,,,,,,,,,
12302,9574,01:13:08.397,11,+4.502,+2.323,,,,,,,,,,,,,,,,,,
12306,9574,01:13:08.879,11,,,,,,,,,,,,,,,,,,,,
12307,9574,01:13:09.002,11,,,,,,,,,,,,,,,,,,,,
12347,9574,01:13:13.988,11,,,,,,,,,,,,,,,,,,,,
12355,9574,01:13:14.219,11,,+2.348,,,,,,,,,,,,,,,,,,
12375,9574,01:13:16.704,11,+4.492,+2.361,,,,,,,,,,,,,,,,,,
12376,9574,01:13:16.729,11,,,,,,,,,,,,,,,,,,,,
12407,9574,01:13:19.754,11,,,,,,,,,,,,,,,,,,,,
12409,9574,01:13:19.808,11,+4.464,+2.367,,,,,,,,,,,,,,,,,,
12435,9574,01:13:23.652,11,+4.407,+2.371,,,,,,,,,,,,,,,,,,
12436,9574,01:13:23.673,11,,,,,,,,,,,,,,,,,,,,
12475,9574,01:13:27.611,11,+4.362,+2.408,,,,,,,,,,,,,,,,,,
12522,9574,01:13:33.482,11,,,,,,,,,,,,,,,,,,,,
12523,9574,01:13:33.501,11,+4.448,+2.570,,,,,,,,,,,,,,,,,,
12566,9574,01:13:38.349,11,+4.449,+2.344,,,,,,,,,,,,,,,,,,
12569,9574,01:13:38.443,11,,,,,,,,,,,,,,,,,,,,
12574,9574,01:13:38.564,11,,,,,,,,,,,,,,1:50.057,,,,10.0,,
12576,9574,01:13:38.985,11,,,,,,,,,,,,,,,,,,,,
12622,9574,01:13:42.915,11,,,,,,,,,,,,,,,,,,,,
12673,9574,01:13:49.051,11,+4.517,+2.372,,,,,,,,,,,,,,,,,,
12674,9574,01:13:49.093,11,,,,,,,,,,,,,,,,,,,,
12707,9574,01:13:53.355,11,,,,,,,,,,,,,,,,,,,,
12708,9574,01:13:53.375,11,+4.480,+2.367,,,,,,,,,,,,,,,,,,
12739,9574,01:13:56.692,11,+4.459,+2.372,,,,,,,,,,,,,,,,,,
