,SessionKey,timestamp,DriverNo,GapToLeader,IntervalToPositionAhead_Value,IntervalToPositionAhead_Catching,Line,Position,ShowPosition,RacingNumber,Retired,InPit,PitOut,Stopped,Status,BestLapTime_Value,LastLapTime_Value,LastLapTime_Status,LastLapTime_OverallFastest,LastLapTime_PersonalFastest,NumberOfLaps,BestLapTime_Lap,NumberOfPitStops
6411,9574,01:02:37.473,1,,,,,,,,,,,,,,,,,,,,
6455,9574,01:02:42.234,1,+5.741,+0.833,,,,,,,,,,,,,,,,,,
6456,9574,01:02:42.316,1,,,,,,,,,,,,,,,,,,,,
6457,9574,01:02:42.389,1,,,,,,,,,,,,,,1:50.055,,,,4.0,,
6463,9574,01:02:43.094,1,,,,,,,,,,,,,,,,,,,,
6499,9574,01:02:46.581,1,+5.669,+0.836,,,,,,,,,,,,,,,,,,
6500,9574,01:02:46.625,1,,,,,,,,,,,,,,,,,,,,
6555,9574,01:02:52.772,1,+5.793,+0.776,,,,,,,,,,,,,,,,,,
6557,9574,01:02:52.826,1,,,,,,,,,,,,,,,,,,,,
6591,9574,01:02:57.000,1,,,,,,,,,,,,,,,,,,,,
6592,9574,01:02:57.060,1,+5.786,+0.778,,,,,,,,,,,,,,,,,,
6624,9574,01:03:00.264,1,,,,,,,,,,,,,,,,,,,,
6625,9574,01:03:00.351,1,+5.744,+0.793,,,,,,,,,,,,,,,,,,
6651,9574,01:03:02.727,1,+5.753,+0.847,,,,,,,,,,,,,,,,,,
6652,9574,01:03:02.781,1,,,,,,,,,,,,,,,,,,,,
6655,9574,01:03:03.183,1,,,,,,,,,,,,,,,,,,,,
6686,9574,01:03:06.155,1,+5.716,+0.886,,,,,,,,,,,,,,,,,,
6719,9574,01:03:09.130,1,+5.618,+0.899,,,,,,,,,,,,,,,,,,
6765,9574,01:03:13.082,1,+5.293,+0.886,,,,,,,,,,,,,,,,,,
6776,9574,01:03:13.323,1,,,,,,,,,,,,,,,,,,,,
6778,9574,01:03:13.550,1,,,,,,,,,,,,,,,,,,,,
6812,9574,01:03:16.581,1,+5.346,+0.805,,,,,,,,,,,,,,,,,,
6813,9574,01:03:16.647,1,,,,,,,,,,,,,,,,,,,,
6829,9574,01:03:18.155,1,,,,,,,,,,,,,,,,,,,,
6862,9574,01:03:21.013,1,,,,,,,,,,,,,,,,,,,,
6863,9574,01:03:21.093,1,+5.382,+0.706,,,,,,,,,,,,,,,,,,
6903,9574,01:03:24.489,1,+5.445,+0.698,,,,,,,,,,,,,,,,,,
6904,9574,01:03:24.548,1,,,,,,,,,,,,,,,,,,,,
6937,9574,01:03:28.490,1,+5.493,+0.660,,,,,,,,,,,,,,,,,,
6938,9574,01:03:28.526,1,,,,,,,,,,,,,,,,,,,,
6974,9574,01:03:32.830,1,+5.585,+0.659,,,,,,,,,,,,,,,,,,
6975,9574,01:03:32.854,1,,,,,,,,,,,,,,,,,,,,
7007,9574,01:03:36.899,1,+5.725,+0.658,,,,,,,,,,,,,,,,,,
7008,9574,01:03:36.953,1,,,,,,,,,,,,,,,,,,,,
7042,9574,01:03:41.216,1,,,,,,,,,,,,,,,,,,,,
7043,9574,01:03:41.234,1,+5.800,+0.744,,,,,,,,,,,,,,,,,,
7075,9574,01:03:45.239,1,+6.079,+0.869,,,,,,,,,,,,,,,,,,
7076,9574,01:03:45.249,1,,,,,,,,,,,,,,,,,,,,
7104,9574,01:03:49.051,1,+6.146,+0.933,,,,,,,,,,,,,,,,,,
7105,9574,01:03:49.058,1,,,,,,,,,,,,,,,,,,,,
7143,9574,01:03:53.714,1,+6.303,+0.775,,,,,,,,,,,,,,,,,,
7144,9574,01:03:53.746,1,,,,,,,,,,,,,,,,,,,,
7179,9574,01:03:58.306,1,+6.441,+0.764,,,,,,,,,,,,,,,,,,
7180,9574,01:03:58.329,1,,,,,,,,,,,,,,,,,,,,
7219,9574,01:04:02.468,1,+6.545,+0.769,,,,,,,,,,,,,,,,,,
7220,9574,01:04:02.920,1,,,,,,,,,,,,,,,,,,,,
7227,9574,01:04:03.121,1,,,,,,,,,,,,,,,,,,,,
7231,9574,01:04:03.207,1,,,,,,,,,,,,,,,,,,,,
7283,9574,01:04:08.295,1,+6.567,+0.812,,,,,,,,,,,,,,,,,,
7284,9574,01:04:08.368,1,,,,,,,,,,,,,,,,,,,,
7309,9574,01:04:10.759,1,+6.542,+0.833,,,,,,,,,,,,,,,,,,
7310,9574,01:04:10.802,1,,,,,,,,,,,,,,,,,,,,
7346,9574,01:04:13.814,1,+6.485,+0.852,,,,,,,,,,,,,,,,,,
7347,9574,01:04:13.874,1,,,,,,,,,,,,,,,,,,,,
7382,9574,01:04:17.614,1,+6.388,+0.872,,,,,,,,,,,,,,,,,,
7383,9574,01:04:17.660,1,,,,,,,,,,,,,,,,,,,,
7417,9574,01:04:21.428,1,,,,,,,,,,,,,,,,,,,,
7418,9574,01:04:21.495,1,+6.279,+0.909,,,,,,,,,,,,,,,,,,
7469,9574,01:04:27.361,1,,,,,,,,,,,,,,,,,,,,
7470,9574,01:04:27.429,1,+6.382,+0.812,,,,,,,,,,,,,,,,,,
7512,9574,01:04:32.320,1,+6.503,+0.816,,,,,,,,,,,,,,,,,,
7513,9574,01:04:32.398,1,,,,,,,,,,,,,,,,,,,,
7517,9574,01:04:32.571,1,,,,,,,,,,,,,,1:50.138,,,,5.0,,
7526,9574,01:04:33.270,1,,,,,,,,,,,,,,,,,,,,
7557,9574,01:04:36.692,1,,,,,,,,,,,,,,,,,,,,
7558,9574,01:04:36.713,1,+6.420,+0.755,,,,,,,,,,,,,,,,,,
7617,9574,01:04:42.873,1,+6.435,+0.614,,,,,,,,,,,,,,,,,,
7618,9574,01:04:42.892,1,,,,,,,,,,,,,,,,,,,,
7652,9574,01:04:47.089,1,,,,,,,,,,,,,,,,,,,,
7653,9574,01:04:47.168,1,+6.415,+0.599,,,,,,,,,,,,,,,,,,
7683,9574,01:04:50.473,1,+6.360,+0.598,,,,,,,,,,,,,,,,,,
7684,9574,01:04:50.502,1,,,,,,,,,,,,,,,,,,,,
7711,9574,01:04:52.802,1,+6.355,+0.646,,,,,,,,,,,,,,,,,,
7712,9574,01:04:52.822,1,,,,,,,,,,,,,,,,,,,,
7747,9574,01:04:56.130,1,,,,,,,,,,,,,,,,,,,,
7782,9574,01:04:59.048,1,,,,,,,,,,,,,,,,,,,,
7783,9574,01:04:59.127,1,+6.188,+0.661,,,,,,,,,,,,,,,,,,
7826,9574,01:05:03.025,1,+5.836,+0.608,,,,,,,,,,,,,,,,,,
7831,9574,01:05:03.288,1,,,,,,,,,,,,,,,,,,,,
7840,9574,01:05:03.471,1,,,,,,,,,,,,,,,,,,,,
7872,9574,01:05:06.545,1,+5.794,+0.658,,,,,,,,,,,,,,,,,,
7873,9574,01:05:06.568,1,,,,,,,,,,,,,,,,,,,,
7891,9574,01:05:08.319,1,,,,,,,,,,,,,,,,,,,,
7919,9574,01:05:11.000,1,,,,,,,,,,,,,,,,,,,,
7920,9574,01:05:11.055,1,+5.918,+0.534,,,,,,,,,,,,,,,,,,
7959,9574,01:05:14.298,1,,,,,,,,,,,,,,,,,,,,
7960,9574,01:05:14.368,1,+5.993,+0.478,,,,,,,,,,,,,,,,,,
7999,9574,01:05:18.346,1,+6.012,+0.452,,,,,,,,,,,,,,,,,,
8000,9574,01:05:18.400,1,,,,,,,,,,,,,,,,,,,,
8039,9574,01:05:22.895,1,,,,,,,,,,,,,,,,,,,,
8040,9574,01:05:22.916,1,+6.288,+0.539,,,,,,,,,,,,,,,,,,
8072,9574,01:05:26.895,1,+6.462,+0.566,,,,,,,,,,,,,,,,,,
8073,9574,01:05:26.949,1,,,,,,,,,,,,,,,,,,,,
8110,9574,01:05:31.202,1,+6.484,+0.605,,,,,,,,,,,,,,,,,,
8111,9574,01:05:31.250,1,,,,,,,,,,,,,,,,,,,,
8145,9574,01:05:35.302,1,,,,,,,,,,,,,,,,,,,,
8172,9574,01:05:38.932,1,+6.774,+0.796,,,,,,,,,,,,,,,,,,
8173,9574,01:05:38.951,1,,,,,,,,,,,,,,,,,,,,
8214,9574,01:05:43.701,1,+6.939,+0.687,,,,,,,,,,,,,,,,,,
8215,9574,01:05:43.728,1,,,,,,,,,,,,,,,,,,,,
8253,9574,01:05:48.480,1,,,,,,,,,,,,,,,,,,,,
8288,9574,01:05:52.576,1,+7.240,+0.780,,,,,,,,,,,,,,,,,,
8293,9574,01:05:53.131,1,,,,,,,,,,,,,,,,,,,,
8294,9574,01:05:53.148,1,,,,,,,,,,,,,,,,,,,,
8300,9574,01:05:53.286,1,,,,,,,,,,,,,,,,,,,,
8348,9574,01:05:58.407,1,+7.267,+0.790,,,,,,,,,,,,,,,,,,
8349,9574,01:05:58.467,1,,,,,,,,,,,,,,,,,,,,
8371,9574,01:06:01.016,1,,,,,,,,,,,,,,,,,,,,
8373,9574,01:06:01.054,1,+7.244,+0.806,,,,,,,,,,,,,,,,,,
8404,9574,01:06:03.859,1,,,,,,,,,,,,,,,,,,,,
8405,9574,01:06:03.928,1,+7.199,+0.832,,,,,,,,,,,,,,,,,,
8441,9574,01:06:07.746,1,+7.117,+0.861,,,,,,,,,,,,,,,,,,
8442,9574,01:06:07.767,1,,,,,,,,,,,,,,,,,,,,
8481,9574,01:06:11.599,1,,,,,,,,,,,,,,,,,,,,
8482,9574,01:06:11.603,1,+7.016,+0.910,,,,,,,,,,,,,,,,,,
8529,9574,01:06:17.434,1,+7.171,+0.779,,,,,,,,,,,,,,,,,,
8530,9574,01:06:17.457,1,,,,,,,,,,,,,,,,,,,,
8570,9574,01:06:22.400,1,,,,,,,,,,,,,,,,,,,,
8574,9574,01:06:22.601,1,,,,,,,,,,,,,,1:50.073,,,,6.0,,
8582,9574,01:06:23.417,1,,,,,,,,,,,,,,,,,,,,
8608,9574,01:06:26.780,1,+7.067,+0.691,,,,,,,,,,,,,,,,,,
8609,9574,01:06:26.831,1,,,,,,,,,,,,,,,,,,,,
8659,9574,01:06:32.914,1,,,,,,,,,,,,,,,,,,,,
8660,9574,01:06:32.951,1,+7.119,+0.554,,,,,,,,,,,,,,,,,,
8698,9574,01:06:37.202,1,,,,,,,,,,,,,,,,,,,,
8699,9574,01:06:37.247,1,+7.106,+0.546,,,,,,,,,,,,,,,,,,
8728,9574,01:06:40.531,1,,,,,,,,,,,,,,,,,,,,
8729,9574,01:06:40.560,1,+7.059,+0.551,,,,,,,,,,,,,,,,,,
8753,9574,01:06:42.846,1,,,,,,,,,,,,,,,,,,,,
8754,9574,01:06:42.924,1,+7.060,+0.599,,,,,,,,,,,,,,,,,,
8759,9574,01:06:43.383,1,,,,,,,,,,,,,,,,,,,,
8784,9574,01:06:46.318,1,,,,,,,,,,,,,,,,,,,,
8785,9574,01:06:46.368,1,+7.020,+0.635,,,,,,,,,,,,,,,,,,
8819,9574,01:06:49.273,1,,,,,,,,,,,,,,,,,,,,
8820,9574,01:06:49.294,1,+6.910,+0.633,,,,,,,,,,,,,,,,,,
8866,9574,01:06:53.222,1,+6.586,+0.591,,,,,,,,,,,,,,,,,,
8874,9574,01:06:53.471,1,,,,,,,,,,,,,,,,,,,,
8877,9574,01:06:53.653,1,,,,,,,,,,,,,,,,,,,,
8903,9574,01:06:56.750,1,+6.698,+0.609,,,,,,,,,,,,,,,,,,
8904,9574,01:06:56.794,1,,,,,,,,,,,,,,,,,,,,
8924,9574,01:06:58.394,1,,,,,,,,,,,,,,,,,,,,
8954,9574,01:07:01.211,1,,,,,,,,,,,,,,,,,,,,
8955,9574,01:07:01.252,1,+6.914,+0.448,,,,,,,,,,,,,,,,,,
8988,9574,01:07:04.602,1,+6.967,+0.426,,,,,,,,,,,,,,,,,,
8989,9574,01:07:04.618,1,,,,,,,,,,,,,,,,,,,,
9025,9574,01:07:08.575,1,+7.040,+0.398,,,,,,,,,,,,,,,,,,
9062,9574,01:07:13.092,1,,,,,,,,,,,,,,,,,,,,
9063,9574,01:07:13.096,1,+7.236,+0.496,,,,,,,,,,,,,,,,,,
9097,9574,01:07:17.130,1,,,,,,,,,,,,,,,,,,,,
9133,9574,01:07:21.398,1,,,,,,,,,,,,,,,,,,,,
9167,9574,01:07:25.404,1,+7.723,+0.702,,,,,,,,,,,,,,,,,,
9168,9574,01:07:25.473,1,,,,,,,,,,,,,,,,,,,,
9194,9574,01:07:29.137,1,+7.783,+0.750,,,,,,,,,,,,,,,,,,
9196,9574,01:07:29.163,1,,,,,,,,,,,,,,,,,,,,
9234,9574,01:07:33.807,1,,,,,,,,,,,,,,,,,,,,
9235,9574,01:07:33.867,1,+7.911,+0.755,,,,,,,,,,,,,,,,,,
9273,9574,01:07:38.542,1,+8.055,+0.761,,,,,,,,,,,,,,,,,,
9275,9574,01:07:38.594,1,,,,,,,,,,,,,,,,,,,,
9307,9574,01:07:42.702,1,+8.129,+0.718,,,,,,,,,,,,,,,,,,
9309,9574,01:07:43.156,1,,,,,,,,,,,,,,,,,,,,
9311,9574,01:07:43.237,1,,,,,,,,,,,,,,,,,,,,
9318,9574,01:07:43.509,1,,,,,,,,,,,,,,,,,,,,
9362,9574,01:07:48.509,1,,,,,,,,,,,,,,,,,,,,
9363,9574,01:07:48.596,1,+8.149,+0.766,,,,,,,,,,,,,,,,,,
9385,9574,01:07:51.016,1,+8.123,+0.789,,,,,,,,,,,,,,,,,,
9386,9574,01:07:51.021,1,,,,,,,,,,,,,,,,,,,,
9420,9574,01:07:54.066,1,+8.070,+0.819,,,,,,,,,,,,,,,,,,
9421,9574,01:07:54.088,1,,,,,,,,,,,,,,,,,,,,
9455,9574,01:07:57.873,1,+7.975,+0.847,,,,,,,,,,,,,,,,,,
9490,9574,01:08:01.711,1,,,,,,,,,,,,,,,,,,,,
9491,9574,01:08:01.751,1,+7.882,+0.887,,,,,,,,,,,,,,,,,,
9539,9574,01:08:07.570,1,,,,,,,,,,,,,,,,,,,,
9540,9574,01:08:07.643,1,+7.930,+0.848,,,,,,,,,,,,,,,,,,
9583,9574,01:08:12.569,1,+7.965,+0.762,,,,,,,,,,,,,,,,,,
9586,9574,01:08:12.659,1,,,,,,,,,,,,,,,,,,,,
9589,9574,01:08:12.761,1,,,,,,,,,,,,,,1:50.146,,,,7.0,,
9595,9574,01:08:13.509,1,,,,,,,,,,,,,,,,,,,,
9619,9574,01:08:16.979,1,+7.848,+0.754,,,,,,,,,,,,,,,,,,
9674,9574,01:08:23.126,1,+7.892,+0.618,,,,,,,,,,,,,,,,,,
9716,9574,01:08:27.376,1,+7.860,,,,,,,,,,,,,,,,,,,
9717,9574,01:08:27.411,1,,,,,,,,,,,,,,,,,,,,
9750,9574,01:08:30.652,1,,,,,,,,,,,,,,,,,,,,
9752,9574,01:08:30.686,1,+7.812,+0.626,,,,,,,,,,,,,,,,,,
9772,9574,01:08:32.989,1,+7.805,+0.672,,,,,,,,,,,,,,,,,,
9773,9574,01:08:33.035,1,,,,,,,,,,,,,,,,,,,,
9776,9574,01:08:33.360,1,,,,,,,,,,,,,,,,,,,,
9804,9574,01:08:36.400,1,,,,,,,,,,,,,,,,,,,,
9805,9574,01:08:36.410,1,+7.759,+0.706,,,,,,,,,,,,,,,,,,
9830,9574,01:08:39.382,1,+7.644,,,,,,,,,,,,,,,,,,,
9831,9574,01:08:39.415,1,,,,,,,,,,,,,,,,,,,,
9872,9574,01:08:43.284,1,+7.304,+0.669,,,,,,,,,,,,,,,,,,
9880,9574,01:08:43.611,1,,,,,,,,,,,,,,,,,,,,
9881,9574,01:08:43.693,1,,,,,,,,,,,,,,,,,,,,
9912,9574,01:08:46.793,1,+7.330,+0.687,,,,,,,,,,,,,,,,,,
9913,9574,01:08:46.817,1,,,,,,,,,,,,,,,,,,,,
9954,9574,01:08:51.284,1,+7.493,+0.511,,,,,,,,,,,,,,,,,,
9955,9574,01:08:51.325,1,,,,,,,,,,,,,,,,,,,,
9992,9574,01:08:54.669,1,+7.553,+0.517,,,,,,,,,,,,,,,,,,
10030,9574,01:08:58.689,1,+7.608,+0.520,,,,,,,,,,,,,,,,,,
10031,9574,01:08:58.705,1,,,,,,,,,,,,,,,,,,,,
10069,9574,01:09:03.104,1,,,,,,,,,,,,,,,,,,,,
10070,9574,01:09:03.161,1,+7.744,+0.618,,,,,,,,,,,,,,,,,,
10105,9574,01:09:07.192,1,+7.849,+0.556,,,,,,,,,,,,,,,,,,
10106,9574,01:09:07.221,1,,,,,,,,,,,,,,,,,,,,
10143,9574,01:09:11.420,1,+7.875,+0.591,,,,,,,,,,,,,,,,,,
10144,9574,01:09:11.462,1,,,,,,,,,,,,,,,,,,,,
10179,9574,01:09:15.448,1,,,,,,,,,,,,,,,,,,,,
10208,9574,01:09:19.197,1,+8.164,+0.698,,,,,,,,,,,,,,,,,,
10246,9574,01:09:23.916,1,+8.284,+0.486,,,,,,,,,,,,,,,,,,
10324,9574,01:09:32.799,1,+8.518,+0.527,,,,,,,,,,,,,,,,,,
10328,9574,01:09:33.319,1,,,,,,,,,,,,,,,,,,,,
10329,9574,01:09:33.344,1,,,,,,,,,,,,,,,,,,,,
10337,9574,01:09:33.656,1,,,,,,,,,,,,,,,,,,,,
10382,9574,01:09:38.676,1,,,,,,,,,,,,,,,,,,,,
10383,9574,01:09:38.684,1,+8.530,+0.586,,,,,,,,,,,,,,,,,,
10406,9574,01:09:41.115,1,,,,,,,,,,,,,,,,,,,,
10436,9574,01:09:44.170,1,+8.437,+0.608,,,,,,,,,,,,,,,,,,
10437,9574,01:09:44.206,1,,,,,,,,,,,,,,,,,,,,
10473,9574,01:09:47.952,1,+8.331,+0.616,,,,,,,,,,,,,,,,,,
10474,9574,01:09:47.968,1,,,,,,,,,,,,,,,,,,,,
10512,9574,01:09:51.828,1,+8.230,+0.641,,,,,,,,,,,,,,,,,,
10513,9574,01:09:51.872,1,,,,,,,,,,,,,,,,,,,,
10560,9574,01:09:57.779,1,+8.347,+0.608,,,,,,,,,,,,,,,,,,
10562,9574,01:09:57.831,1,,,,,,,,,,,,,,,,,,,,
10606,9574,01:10:02.660,1,+8.393,+0.558,,,,,,,,,,,,,,,,,,
10607,9574,01:10:02.754,1,,,,,,,,,,,,,,,,,,,,
10610,9574,01:10:02.852,1,,,,,,,,,,,,,,1:50.094,,,,8.0,,
10615,9574,01:10:03.657,1,,,,,,,,,,,,,,,,,,,,
10641,9574,01:10:07.013,1,+8.258,+0.546,,,,,,,,,,,,,,,,,,
10700,9574,01:10:13.153,1,,,,,,,,,,,,,,,,,,,,
10701,9574,01:10:13.233,1,+8.371,+0.514,,,,,,,,,,,,,,,,,,
10738,9574,01:10:17.466,1,,,,,,,,,,,,,,,,,,,,
10739,9574,01:10:17.467,1,+8.323,+0.493,,,,,,,,,,,,,,,,,,
10788,9574,01:10:23.078,1,,,,,,,,,,,,,,,,,,,,
10789,9574,01:10:23.131,1,+8.245,+0.548,,,,,,,,,,,,,,,,,,
10793,9574,01:10:23.430,1,,,,,,,,,,,,,,,,,,,,
10815,9574,01:10:26.482,1,,,,,,,,,,,,,,,,,,,,
10841,9574,01:10:29.448,1,,,,,,,,,,,,,,,,,,,,
10842,9574,01:10:29.486,1,+8.082,,,,,,,,,,,,,,,,,,,
10883,9574,01:10:33.343,1,+7.744,+0.535,,,,,,,,,,,,,,,,,,
10888,9574,01:10:33.647,1,,,,,,,,,,,,,,,,,,,,
10903,9574,01:10:34.905,1,,,,,,,,,,,,,,,,,,,,
10925,9574,01:10:36.899,1,+7.822,+0.533,,,,,,,,,,,,,,,,,,
10926,9574,01:10:36.952,1,,,,,,,,,,,,,,,,,,,,
10967,9574,01:10:41.494,1,+8.078,+0.304,,,,,,,,,,,,,,,,,,
10968,9574,01:10:41.548,1,,,,,,,,,,,,,,,,,,,,
11000,9574,01:10:44.844,1,,,,,,,,,,,,,,,,,,,,
11001,9574,01:10:44.882,1,+8.148,+0.354,,,,,,,,,,,,,,,,,,
11038,9574,01:10:48.930,1,+8.294,+0.423,,,,,,,,,,,,,,,,,,
11077,9574,01:10:53.403,1,,,,,,,,,,,,,,,,,,,,
11078,9574,01:10:53.413,1,+8.377,+0.263,,,,,,,,,,,,,,,,,,
11115,9574,01:10:57.587,1,+8.613,+0.349,,,,,,,,,,,,,,,,,,
11153,9574,01:11:01.939,1,+8.665,+0.420,,,,,,,,,,,,,,,,,,
11154,9574,01:11:01.965,1,,,,,,,,,,,,,,,,,,,,
11190,9574,01:11:05.949,1,,,,,,,,,,,,,,,,,,,,
11191,9574,01:11:05.997,1,+8.975,+0.604,,,,,,,,,,,,,,,,,,
11220,9574,01:11:09.761,1,+8.995,+0.657,,,,,,,,,,,,,,,,,,
11261,9574,01:11:14.539,1,+9.168,+0.678,,,,,,,,,,,,,,,,,,
11299,9574,01:11:19.202,1,+9.287,+0.712,,,,,,,,,,,,,,,,,,
11300,9574,01:11:19.253,1,,,,,,,,,,,,,,,,,,,,
11336,9574,01:11:23.341,1,+9.354,+0.709,,,,,,,,,,,,,,,,,,
11346,9574,01:11:23.933,1,,,,,,,,,,,,,,,,,,,,
11387,9574,01:11:28.789,1,,,,,,,,,,,,,,,,,,,,
11390,9574,01:11:29.240,1,,,,,,,,,,,,,,,,,,,,
11413,9574,01:11:31.578,1,,,,,,,,,,,,,,,,,,,,
11414,9574,01:11:31.650,1,+9.362,+0.796,,,,,,,,,,,,,,,,,,
11447,9574,01:11:34.719,1,+9.302,+0.824,,,,,,,,,,,,,,,,,,
11448,9574,01:11:34.741,1,,,,,,,,,,,,,,,,,,,,
11477,9574,01:11:38.487,1,,,,,,,,,,,,,,,,,,,,
11478,9574,01:11:38.557,1,+9.200,+0.848,,,,,,,,,,,,,,,,,,
11509,9574,01:11:42.340,1,,,,,,,,,,,,,,,,,,,,
11511,9574,01:11:42.422,1,+9.097,+0.901,,,,,,,,,,,,,,,,,,
11562,9574,01:11:48.346,1,+9.220,+0.889,,,,,,,,,,,,,,,,,,
11563,9574,01:11:48.389,1,,,,,,,,,,,,,,,,,,,,
11608,9574,01:11:53.260,1,+9.298,+0.869,,,,,,,,,,,,,,,,,,
11609,9574,01:11:53.281,1,,,,,,,,,,,,,,,,,,,,
11610,9574,01:11:53.454,1,,,,,,,,,,,,,,1:50.609,,,,9.0,,
11614,9574,01:11:53.819,1,,,,,,,,,,,,,,,,,,,,
11650,9574,01:11:57.597,1,+9.172,+0.854,,,,,,,,,,,,,,,,,,
11651,9574,01:11:57.634,1,,,,,,,,,,,,,,,,,,,,
11703,9574,01:12:03.750,1,,,,,,,,,,,,,,,,,,,,
11704,9574,01:12:03.800,1,+9.245,+0.760,,,,,,,,,,,,,,,,,,
11743,9574,01:12:08.072,1,+9.202,+0.747,,,,,,,,,,,,,,,,,,
11744,9574,01:12:08.133,1,,,,,,,,,,,,,,,,,,,,
11775,9574,01:12:11.371,1,+9.151,+0.768,,,,,,,,,,,,,,,,,,
11776,9574,01:12:11.381,1,,,,,,,,,,,,,,,,,,,,
11798,9574,01:12:13.715,1,+9.149,+0.820,,,,,,,,,,,,,,,,,,
11799,9574,01:12:13.743,1,,,,,,,,,,,,,,,,,,,,
11801,9574,01:12:14.080,1,,,,,,,,,,,,,,,,,,,,
11827,9574,01:12:17.051,1,,,,,,,,,,,,,,,,,,,,
11828,9574,01:12:17.099,1,+9.115,+0.874,,,,,,,,,,,,,,,,,,
11861,9574,01:12:20.081,1,+9.026,+0.895,,,,,,,,,,,,,,,,,,
11862,9574,01:12:20.145,1,,,,,,,,,,,,,,,,,,,,
11907,9574,01:12:24.034,1,+8.711,+0.880,,,,,,,,,,,,,,,,,,
11913,9574,01:12:24.494,1,,,,,,,,,,,,,,,,,,,,
11949,9574,01:12:28.890,1,,,,,,,,,,,,,,,,,,,,
11978,9574,01:12:31.999,1,,,,,,,,,,,,,,,,,,,,
11979,9574,01:12:32.017,1,+8.795,+0.605,,,,,,,,,,,,,,,,,,
12010,9574,01:12:35.364,1,,,,,,,,,,,,,,,,,,,,
12011,9574,01:12:35.380,1,+8.869,+0.592,,,,,,,,,,,,,,,,,,
12052,9574,01:12:39.417,1,+8.961,+0.577,,,,,,,,,,,,,,,,,,
12053,9574,01:12:39.450,1,,,,,,,,,,,,,,,,,,,,
12090,9574,01:12:43.889,1,,,,,,,,,,,,,,,,,,,,
12091,9574,01:12:43.925,1,+9.142,+0.592,,,,,,,,,,,,,,,,,,
12126,9574,01:12:48.051,1,+9.268,+0.562,,,,,,,,,,,,,,,,,,
12127,9574,01:12:48.080,1,,,,,,,,,,,,,,,,,,,,
12164,9574,01:12:52.375,1,,,,,,,,,,,,,,,,,,,,
12165,9574,01:12:52.385,1,+9.302,+0.606,,,,,,,,,,,,,,,,,,
12201,9574,01:12:56.330,1,,,,,,,,,,,,,,,,,,,,
12202,9574,01:12:56.364,1,+9.517,+0.727,,,,,,,,,,,,,,,,,,
12237,9574,01:13:00.074,1,+9.527,+0.784,,,,,,,,,,,,,,,,,,
12238,9574,01:13:00.124,1,,,,,,,,,,,,,,,,,,,,
12272,9574,01:13:04.884,1,+9.608,+0.711,,,,,,,,,,,,,,,,,,
12273,9574,01:13:04.923,1,,,,,,,,,,,,,,,,,,,,
12311,9574,01:13:09.476,1,,,,,,,,,,,,,,,,,,,,
12346,9574,01:13:13.648,1,+9.748,+0.693,,,,,,,,,,,,,,,,,,
12352,9574,01:13:14.024,1,,,,,,,,,,,,,,,,,,,,
12356,9574,01:13:14.239,1,,,,,,,,,,,,,,,,,,,,
12397,9574,01:13:18.962,1,,,,,,,,,,,,,,,,,,,,
12402,9574,01:13:19.510,1,+9.753,+0.744,,,,,,,,,,,,,,,,,,
12404,9574,01:13:19.553,1,,,,,,,,,,,,,,,,,,,,
12425,9574,01:13:21.908,1,+9.722,+0.763,,,,,,,,,,,,,,,,,,
12452,9574,01:13:24.959,1,,,,,,,,,,,,,,,,,,,,
12453,9574,01:13:24.998,1,+9.658,+0.785,,,,,,,,,,,,,,,,,,
12483,9574,01:13:28.783,1,+9.549,+0.803,,,,,,,,,,,,,,,,,,
12484,9574,01:13:28.801,1,,,,,,,,,,,,,,,,,,,,
12516,9574,01:13:32.604,1,,,,,,,,,,,,,,,,,,,,
12517,9574,01:13:32.638,1,+9.430,+0.845,,,,,,,,,,,,,,,,,,
12572,9574,01:13:38.515,1,,,,,,,,,,,,,,,,,,,,
12573,9574,01:13:38.521,1,+9.513,+0.817,,,,,,,,,,,,,,,,,,
12629,9574,01:13:44.061,1,,,,,,,,,,,,,,,,,,,,
12630,9574,01:13:44.188,1,,,,,,,,,True,,,80.0,,,,,,,,1.0
12660,9574,01:13:48.087,1,,,,,,,,,,,,,,1:54.655,,,,10.0,,
12671,9574,01:13:48.976,1,,,,,,,,,,,,,,,,,,,,
12703,9574,01:13:53.140,1,,,,9.0,9,,,,,,,,,,,,,,,
12730,9574,01:13:55.665,1,,,,10.0,10,,,,,,,,,,,,,,,
12747,9574,01:13:57.653,1,,,,11.0,11,,,,,,,,,,,,,,,
12768,9574,01:13:59.699,1,,,,12.0,12,,,,,,,,,,,,,,,
12790,9574,01:14:01.838,1,,,,13.0,13,,,,,,,,,,,,,,,
12805,9574,01:14:03.410,1,,,,14.0,14,,,,,,,,,,,,,,,
12838,9574,01:14:07.269,1,,,,,,,,,,,,592.0,,,,,,,,
12839,9574,01:14:07.325,1,,,,,,,,,False,True,,608.0,,,,,,,,
12888,9574,01:14:12.428,1,,,,,,,,,,,,,,,,,,,,
12942,9574,01:14:16.980,1,+28.134,+2.590,,,,,,,,,,,,,,,,,,
12943,9574,01:14:17.017,1,,,,,,,,,,,,,,,,,,,,
12979,9574,01:14:20.421,1,,,,,,,,,,,,,,,,,,,,
12999,9574,01:14:22.710,1,+28.152,+2.662,,,,,,,,,,,,,,,,,,
13000,9574,01:14:22.776,1,,,,,,,,,,,,,,,,,,,,
